1,2,3,4,5,6,7,8,9,10
5.0715678534791655,7.278798846014927,4.558953843930238,7.381038083818634,7.994948629977097,4.049755958412615,7.33029887816061,5.317612878238684,6.58595161099104,5.177948642092288
38.07917626727196,45.60425978733245,33.70022181643423,38.914744105745505,43.6090588920573,33.60220246878798,42.358965059944396,40.98664122447812,35.31688722267943,42.77393764251
3.307340320032184e-07,4.5957915539422025e-07,3.1178518260965785e-07,2.0978322148839065e-07,3.115284898223697e-07,3.0778401525260103e-07,4.1386471223433333e-07,2.5813368628053644e-07,2.2808112586196748e-07,3.3215207360488547e-07
1018.5715032709995,1660.9150411470036,1104.0378179419931,1120.9098612969974,1121.0123489359976,1128.483287562005,1124.2492178719986,1107.814191509009,1116.4576092159987,1128.3960708780069
2.1383099282727532e-07,9.354615498354094e-06,3.7145585084095035e-07,3.751157213753617e-07,3.78864469147518e-07,1.154173760204815e-06,-3.4797243551093187e-07,1.884629363495338e-07,1.290088881610562e-07,6.714373532519261e-07
optimal,optimal,optimal,optimal,optimal,optimal,optimal,optimal,optimal,optimal
