1,2,3,4,5,6,7,8,9,10
6.1803480018423524,2.338752477941584,3.463820761281602,5.020403290889961,3.044756151880299,2.451053374856763,0.8807599189845049,6.353549876733495,3.4795485629651215,3.3795367555793994
32.439377052129245,18.95913582792677,16.828417861497066,23.664969373226114,28.069081942952035,27.398050062770096,31.10818815970852,30.962541753667907,34.10526286578376,26.176300268492447
6.298412489894425e-08,4.6086874701329656e-08,6.010823586076265e-08,4.242640702050849e-08,4.994997506855408e-08,4.720169493524582e-08,4.547526788335222e-08,4.760252079686246e-08,3.631803963509821e-08,4.427188727713777e-08
43.72490197606385,47.11794395931065,47.657299279700965,48.096283566206694,47.06308333994821,47.76120328716934,48.09577848110348,46.09201197884977,47.184655509889126,47.59191830875352
0.0,0.0,0.0,0.0,5.448744785056379e-08,0.0,0.0,0.0,1.2760450596376534e-09,0.0
optimal,optimal,optimal,optimal,optimal,optimal,optimal,optimal,optimal,optimal
